fraud,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
0,0,1,0,0.0,1,0,1,11,0,54,0,12000.0,0,0,4,0,0,1,0,2017,0,2650,0,1,233,0,1,0,0,25,0,0,0,0,3,1,750,1,1,0,0,1,3,1,12000.0
1,0,1,0,0.0,0,0,1,6,0,43,0,19000.0,0,1,1,1,0,1,1,2018,0,3000,0,0,13,0,3,2,0,19,0,0,0,0,2,1,750,1,1,0,0,2,15,0,19000.0
0,0,1,0,8000.0,1,0,0,1,0,36,1,26500.0,0,0,4,0,0,0,0,2018,0,3000,0,0,105,1,1,5,0,26,0,0,2,0,2,1,750,1,1,0,0,0,21,1,18500.0
0,0,1,0,0.0,1,0,0,3,0,40,1,17000.0,0,0,3,0,0,0,0,2018,0,3000,0,0,5,0,5,6,0,24,0,0,0,0,2,1,750,1,1,0,0,0,5,1,17000.0
0,1,0,0,55000.0,0,0,0,2,0,39,1,84000.0,0,0,3,0,0,0,0,2015,0,2800,0,0,41,3,3,0,0,4,0,1,0,0,2,2,750,1,1,0,0,3,13,1,29000.0
0,0,1,0,0.0,1,0,0,9,0,33,0,15000.0,0,1,3,0,0,3,0,2018,0,3000,0,0,56,0,2,2,0,25,1,0,0,0,2,0,750,0,1,0,0,1,16,1,15000.0
0,0,1,0,0.0,0,0,1,1,0,62,0,13500.0,0,0,1,0,0,0,0,2016,0,3000,0,1,98,0,1,1,0,15,0,1,0,0,2,1,750,1,1,0,0,0,18,1,13500.0
0,0,1,0,0.0,0,0,0,1,0,30,0,1500.0,0,1,3,0,0,0,0,2014,0,2750,0,0,2,0,3,3,0,10,1,1,0,0,1,0,750,0,1,0,0,2,8,1,1500.0
1,0,1,0,0.0,0,0,0,2,0,31,1,11500.0,0,0,1,1,0,0,0,2014,0,3000,0,0,48,0,2,2,0,20,0,0,0,0,2,0,750,1,1,0,1,1,9,0,11500.0
0,0,1,0,3500.0,1,0,1,12,0,23,0,42500.0,0,0,3,0,0,2,0,2019,0,3000,0,1,2,1,2,1,0,24,0,0,0,0,3,2,750,1,1,0,0,1,10,1,39000.0
0,1,0,0,0.0,0,0,0,7,1,39,0,11000.0,0,1,2,0,0,0,0,2017,0,2600,0,0,95,0,1,4,0,12,1,0,0,0,2,0,750,0,1,0,0,2,20,1,11000.0
0,0,1,0,0.0,1,0,1,5,0,24,1,15500.0,0,0,1,0,0,0,0,2019,0,3000,0,0,37,0,2,2,0,8,0,0,0,0,2,1,750,1,1,0,0,2,13,1,15500.0
0,1,0,0,0.0,0,0,0,12,1,39,0,13500.0,0,1,1,0,0,4,1,2016,0,3000,0,0,62,0,1,0,0,23,1,0,0,0,2,0,750,0,1,0,0,1,15,0,13500.0
0,0,1,0,19500.0,1,0,1,2,0,46,0,50500.0,0,0,3,0,0,2,0,2017,0,3000,0,1,138,1,1,4,0,8,0,0,0,0,3,2,750,1,1,0,0,3,16,1,31000.0
0,1,0,0,0.0,1,1,0,6,0,26,0,10000.0,0,0,2,0,1,0,0,2017,0,2850,0,0,3,0,4,4,1,7,0,0,0,0,1,0,750,1,0,0,0,0,17,0,10000.0
0,0,1,1,0.0,0,0,1,3,0,38,0,17500.0,0,0,3,0,0,0,0,2015,0,3000,0,1,123,0,1,1,0,5,0,0,0,0,2,1,750,1,1,0,0,3,14,1,17500.0
0,0,1,0,16500.0,1,0,1,1,0,33,0,34000.0,0,1,1,0,0,2,0,2006,0,3000,0,0,113,1,1,2,0,2,0,0,0,0,3,2,750,1,1,0,0,1,18,1,17500.0
0,0,1,0,0.0,1,1,0,5,0,37,0,10000.0,0,0,0,0,1,0,0,2018,0,3000,0,0,159,0,1,0,1,27,0,0,0,0,1,0,750,1,0,0,0,1,15,0,10000.0
0,1,0,0,0.0,1,0,0,4,0,54,1,3000.0,0,0,1,0,0,1,0,2014,0,3000,0,0,224,0,1,1,0,2,1,0,0,0,2,0,750,0,1,0,0,1,6,1,3000.0
0,0,1,0,10500.0,1,0,1,8,0,33,1,31000.0,0,0,3,0,0,1,0,2017,0,3000,0,0,94,1,1,4,0,9,0,0,0,0,3,1,750,1,1,0,0,1,10,1,20500.0
0,1,0,0,5500.0,1,0,1,3,0,32,1,11000.0,0,0,4,0,0,0,0,2012,0,2650,0,0,53,1,2,2,0,13,0,0,0,0,2,1,750,1,1,0,1,0,17,0,5500.0
0,0,1,0,10000.0,0,0,0,11,0,53,1,26000.0,0,0,3,1,0,0,0,2012,0,3000,0,0,76,1,1,4,0,15,0,0,0,0,1,1,750,1,1,0,0,1,11,1,16000.0
0,0,1,1,0.0,0,0,0,5,0,49,0,15000.0,0,1,3,0,0,0,0,2016,0,3000,0,0,56,0,2,4,0,31,1,0,0,0,1,0,750,0,1,0,0,1,22,1,15000.0
0,0,1,0,0.0,1,0,0,12,0,19,1,1000.0,0,0,1,0,0,0,0,2005,0,2450,0,0,4,0,4,6,0,8,1,0,0,0,2,0,750,0,1,0,0,3,14,1,1000.0
0,0,1,0,0.0,0,0,1,11,1,54,1,5000.0,0,0,1,0,0,2,0,2004,0,2850,0,0,139,0,1,4,0,1,0,0,0,0,3,2,750,1,1,0,0,3,4,1,5000.0
0,0,1,0,0.0,1,0,0,9,0,41,0,6000.0,0,0,4,0,0,0,0,2016,0,3000,0,1,202,0,1,3,0,5,0,0,0,0,1,0,750,1,1,0,0,0,7,1,6000.0
0,1,0,0,23000.0,1,1,0,2,0,41,0,45500.0,0,0,2,0,1,0,0,2015,0,3000,0,0,83,1,1,4,1,1,0,0,0,0,1,1,750,1,0,0,0,1,15,0,22500.0
0,1,0,0,0.0,1,0,0,12,0,41,0,12500.0,0,0,2,0,0,0,1,2014,0,3000,0,1,98,0,1,1,0,24,0,0,1,0,2,1,750,1,1,0,0,0,15,0,12500.0
0,1,0,0,0.0,1,1,0,9,0,42,0,11500.0,0,0,4,0,1,0,0,2018,0,3000,0,0,129,0,1,3,1,5,1,0,0,0,1,0,750,0,0,0,0,0,8,0,11500.0
0,1,0,0,11000.0,1,0,1,7,0,52,0,40500.0,0,0,3,0,0,2,0,2013,0,2650,0,1,284,1,1,1,0,9,0,0,0,0,3,2,750,1,1,0,0,0,14,1,29500.0
0,1,0,1,15000.0,0,0,1,10,0,48,1,57000.0,0,0,3,0,0,2,1,2019,0,2600,0,0,184,4,1,2,0,2,0,0,0,0,4,2,750,1,1,0,0,2,9,0,42000.0
0,0,1,0,0.0,1,0,1,2,0,39,1,11500.0,0,0,3,0,0,1,0,2016,0,2700,1,0,25,0,3,2,0,27,0,0,0,0,2,1,750,1,1,0,0,0,14,0,11500.0
0,0,1,1,5500.0,0,0,1,10,0,66,1,25000.0,0,0,4,0,0,1,0,2007,0,3000,0,0,159,1,1,0,0,21,0,0,0,0,3,2,750,1,1,0,0,2,21,1,19500.0
0,0,1,1,9000.0,0,0,1,9,0,52,1,19500.0,0,0,2,0,0,3,0,2017,0,3000,0,0,168,1,1,2,0,18,0,0,0,0,3,1,750,1,1,0,0,3,9,1,10500.0
0,0,1,0,0.0,1,0,1,10,0,37,1,29000.0,0,0,1,0,0,0,0,2019,0,2800,1,0,24,0,3,1,0,1,0,0,0,0,3,2,750,1,1,0,0,2,11,0,29000.0
0,1,0,0,0.0,1,1,0,1,0,63,0,10500.0,0,0,3,0,1,0,0,2014,0,2450,0,0,106,0,1,1,1,1,0,0,0,0,1,0,750,1,0,0,0,0,13,0,10500.0
0,0,1,0,0.0,1,1,0,6,0,31,0,11000.0,0,0,4,0,1,0,0,2019,0,3000,0,0,24,0,1,1,1,11,0,0,0,0,1,0,750,1,0,0,0,1,17,0,11000.0
0,1,0,0,0.0,1,0,1,1,0,62,1,17500.0,0,0,3,0,0,0,0,2020,0,3000,0,0,102,0,1,2,0,30,0,0,1,0,2,1,750,1,1,0,0,0,2,1,17500.0
0,0,1,0,0.0,1,1,0,12,0,19,0,8500.0,0,0,1,0,1,0,0,2016,0,3000,0,0,16,0,2,1,1,31,0,0,0,0,1,0,750,1,0,0,0,1,15,0,8500.0
0,1,0,0,5000.0,1,0,0,6,0,39,1,25500.0,0,0,4,0,0,0,0,2011,0,3000,0,0,17,1,2,2,0,12,0,0,0,0,2,2,750,1,1,0,0,0,13,1,20500.0
0,1,0,0,33500.0,0,0,1,6,0,55,1,41500.0,0,0,1,1,0,0,0,2005,0,3000,0,0,145,4,1,4,0,7,0,0,0,0,2,2,750,1,1,0,0,2,20,1,8000.0
0,1,0,0,10500.0,1,0,0,10,0,48,1,19500.0,0,0,3,0,0,0,0,2011,0,3000,0,0,224,3,1,1,0,15,0,0,0,0,2,1,750,1,1,0,0,1,13,1,9000.0
0,0,1,0,0.0,0,0,1,8,1,59,0,16000.0,0,0,4,0,0,2,0,2018,0,3000,0,1,76,0,1,0,0,12,0,0,0,0,2,0,750,1,1,0,0,1,10,1,16000.0
0,0,1,0,0.0,1,0,1,12,0,40,0,22500.0,0,1,4,0,0,3,0,2018,0,3000,0,0,107,0,1,4,0,20,0,0,1,0,5,1,750,1,1,0,0,0,17,1,22500.0
0,0,1,0,0.0,1,0,0,11,0,48,0,16500.0,0,1,3,0,0,1,0,2019,0,3000,0,0,126,0,1,0,0,4,1,0,0,0,2,0,750,0,1,0,0,2,8,1,16500.0
0,1,0,0,15500.0,1,0,1,8,0,35,1,31000.0,0,0,3,0,0,2,0,2016,0,2650,0,0,123,1,1,2,0,7,0,0,0,0,2,1,750,1,1,0,0,1,16,1,15500.0
0,0,1,0,0.0,0,0,1,2,0,39,0,23500.0,0,1,4,0,0,1,0,2018,0,2750,0,0,92,0,1,1,0,5,0,1,0,0,2,1,750,1,1,0,0,0,19,1,23500.0
0,0,1,0,25000.0,1,0,1,8,0,57,1,63500.0,0,0,3,0,0,1,0,2016,0,2850,0,0,196,1,1,1,0,20,0,0,0,0,3,2,750,1,1,0,0,1,14,1,38500.0
0,0,1,0,0.0,1,0,1,11,0,30,0,19500.0,0,1,3,0,0,2,0,2017,0,2800,0,0,48,0,1,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,19,1,19500.0
0,0,1,0,0.0,1,0,0,3,0,46,0,22000.0,0,0,3,0,0,2,0,2017,0,3000,0,1,220,0,1,0,0,11,1,0,0,0,2,0,750,0,1,0,1,1,13,0,22000.0
0,0,1,0,0.0,1,0,0,9,0,34,1,13000.0,0,0,1,0,0,0,0,2016,0,3000,0,0,53,0,2,2,0,4,1,0,0,0,2,0,750,0,1,0,0,2,5,1,13000.0
0,0,1,0,0.0,1,0,0,2,0,37,1,31000.0,0,0,3,0,0,0,0,2017,0,3000,1,0,27,0,1,4,0,8,0,0,0,0,2,2,750,1,1,0,0,3,16,0,31000.0
0,0,1,0,11000.0,1,0,0,3,0,25,1,19500.0,0,0,3,0,0,0,0,2014,0,2600,1,0,49,1,2,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,10,0,8500.0
0,1,0,0,20500.0,1,0,1,3,0,60,1,55000.0,0,0,3,0,0,0,0,2018,0,2900,0,0,152,1,1,4,0,1,0,0,0,0,3,2,750,1,1,0,0,3,16,1,34500.0
0,0,1,1,2000.0,0,0,1,6,0,36,1,40500.0,0,0,3,0,0,2,0,2018,0,3000,1,0,67,3,1,5,0,22,0,0,0,0,3,2,750,1,1,0,0,3,6,0,38500.0
0,0,1,0,0.0,1,1,0,8,0,29,0,15000.0,0,0,3,0,1,0,0,2020,0,3000,0,0,46,0,2,4,1,9,0,0,0,0,1,1,750,1,0,0,0,3,13,0,15000.0
0,0,1,0,15000.0,1,0,0,12,0,56,0,32500.0,0,1,3,0,0,0,0,2019,0,2950,0,0,138,1,1,4,0,13,0,0,0,0,2,1,750,1,1,0,0,0,10,1,17500.0
0,0,1,0,0.0,1,0,0,9,0,38,0,8500.0,0,1,3,0,0,0,0,2019,0,3000,0,0,4,0,3,3,0,5,1,0,0,0,2,0,750,0,1,0,0,0,21,1,8500.0
0,0,1,0,0.0,0,1,0,1,0,26,0,22000.0,1,0,1,0,0,0,0,2011,0,2750,0,0,81,0,1,2,1,30,0,0,0,1,1,1,750,1,0,0,0,2,16,0,22000.0
0,0,1,0,11500.0,0,0,1,7,0,37,0,45500.0,0,1,4,0,0,2,0,2015,0,3000,0,0,84,1,1,2,0,24,0,1,0,0,3,2,750,1,1,0,0,0,17,1,34000.0
0,1,0,0,0.0,1,0,0,8,0,58,0,13500.0,0,0,2,0,0,0,0,2019,0,3000,0,1,262,0,1,3,0,8,1,0,0,0,2,0,750,0,1,0,0,0,5,1,13500.0
0,1,0,0,5500.0,0,0,1,11,0,19,1,23000.0,0,0,1,1,0,0,0,2020,0,3000,0,0,13,3,2,0,0,11,0,0,0,0,2,1,750,1,1,0,0,1,20,1,17500.0
0,0,1,0,0.0,1,1,0,7,0,30,0,4500.0,0,0,1,0,1,0,0,2014,0,3000,0,0,110,0,1,3,1,25,0,0,0,0,1,0,750,1,0,0,0,0,13,0,4500.0
0,0,1,0,0.0,1,0,1,12,0,31,0,13000.0,0,0,1,0,0,2,0,2016,0,3000,0,1,55,0,2,1,0,17,0,0,1,0,2,0,750,1,1,0,0,1,16,1,13000.0
0,0,1,0,0.0,1,0,0,1,0,58,1,12000.0,0,0,4,0,0,0,0,2010,0,3000,0,0,240,0,1,4,0,11,1,0,0,0,1,0,750,0,1,0,0,2,10,1,12000.0
0,0,1,0,0.0,0,0,0,11,0,37,0,5500.0,0,1,3,0,0,0,0,2006,0,3000,1,0,83,0,1,5,0,9,0,0,0,1,2,1,750,1,1,0,0,1,10,0,5500.0
0,0,1,0,0.0,1,0,1,11,0,65,1,20500.0,0,0,1,0,0,0,0,2018,0,2500,0,0,267,0,1,1,0,12,0,0,0,0,2,1,750,1,1,0,0,3,17,1,20500.0
0,0,1,0,10000.0,0,0,1,6,0,54,1,21000.0,0,0,4,0,0,0,0,2018,0,3000,0,0,48,1,2,6,0,30,0,0,0,1,2,1,750,1,1,0,0,1,14,1,11000.0
0,0,1,1,0.0,0,0,0,6,0,45,0,16500.0,0,0,3,0,0,0,0,2016,0,3000,0,1,176,0,1,6,0,16,1,0,0,0,1,0,750,0,1,0,0,1,17,1,16500.0
0,0,1,0,1500.0,1,0,0,6,0,50,0,24000.0,0,0,4,0,0,0,0,2015,0,2750,0,1,122,1,1,3,0,20,0,0,0,0,2,1,750,1,1,0,0,0,13,1,22500.0
0,1,0,0,10500.0,1,0,1,8,0,25,1,24000.0,0,0,4,0,0,0,0,2020,0,2950,0,0,15,3,3,2,0,14,0,0,0,0,2,1,750,1,1,0,0,1,15,1,13500.0
0,1,0,0,0.0,0,0,1,2,0,54,0,12500.0,0,0,2,0,0,0,0,2017,0,3000,0,1,208,0,1,0,0,11,0,1,0,0,4,1,750,1,1,0,0,0,22,1,12500.0
0,0,1,0,0.0,0,0,0,5,0,43,0,11000.0,0,1,1,1,0,0,0,2017,0,3000,1,0,45,0,1,6,0,12,1,0,0,0,2,0,750,0,1,0,0,3,17,0,11000.0
0,0,1,0,21000.0,1,0,0,8,0,21,1,53000.0,0,0,3,0,0,1,0,2020,1,3000,1,0,20,1,2,4,0,9,0,0,0,0,2,2,750,0,1,0,0,1,5,0,32000.0
0,0,1,0,0.0,0,0,0,4,0,48,0,13000.0,0,0,1,1,0,0,0,2020,0,3000,0,1,10,0,1,0,0,22,0,0,0,0,2,0,750,1,1,0,0,1,23,1,13000.0
0,0,1,0,2000.0,0,0,0,2,0,46,0,33500.0,0,0,4,0,0,1,0,2018,1,3000,0,1,98,2,1,3,0,28,0,1,0,0,2,2,750,0,1,0,0,3,21,1,31500.0
0,1,0,0,17500.0,0,0,1,11,0,49,0,49500.0,0,0,3,0,0,1,0,2012,0,3000,0,1,40,1,3,5,0,9,0,0,0,1,3,2,750,1,1,0,1,2,9,0,32000.0
0,0,1,0,0.0,1,0,1,9,0,39,0,10500.0,0,1,2,0,0,2,0,2018,0,3000,0,0,51,0,1,3,0,26,0,0,0,0,2,1,750,1,1,0,0,0,4,1,10500.0
0,0,1,0,0.0,1,1,0,11,0,38,0,15000.0,1,0,1,0,0,0,0,2017,0,3000,0,0,163,0,1,1,1,12,0,0,0,0,1,1,750,1,0,0,0,1,7,0,15000.0
0,0,1,0,0.0,1,0,0,11,0,18,1,14500.0,0,0,1,0,0,1,0,2020,0,3000,0,0,6,0,4,1,0,19,1,0,0,0,2,0,750,0,1,0,0,2,9,1,14500.0
0,1,0,0,3000.0,0,0,0,6,0,45,0,14500.0,0,0,4,1,0,0,0,2018,0,3000,0,1,206,1,1,2,0,5,0,0,0,0,2,1,750,1,1,0,0,1,10,1,11500.0
0,0,1,0,0.0,0,0,0,10,0,39,1,43500.0,0,0,0,1,0,0,0,2020,0,3000,0,0,125,0,1,6,0,6,0,0,0,0,1,2,750,0,1,1,0,1,19,1,43500.0
0,0,1,0,23000.0,0,0,0,10,0,61,1,29000.0,0,0,4,0,0,1,0,2015,0,2750,0,0,106,1,1,3,0,17,0,1,0,0,2,1,750,1,1,0,0,2,16,1,6000.0
0,0,1,0,10500.0,0,0,1,12,0,51,0,46500.0,0,0,1,0,0,4,0,2018,0,2850,0,1,104,3,1,2,0,4,0,1,0,0,3,2,750,1,1,0,0,0,11,1,36000.0
0,1,0,0,0.0,1,0,1,8,0,47,0,6500.0,0,1,2,0,0,2,0,2011,0,3000,0,0,19,0,4,5,0,17,0,0,0,0,3,0,750,1,1,0,0,0,8,1,6500.0
0,0,1,0,0.0,1,1,0,8,0,37,0,11500.0,0,0,2,0,1,0,0,2013,0,3000,0,0,125,0,1,5,1,17,0,0,0,0,1,0,750,1,0,0,0,1,19,0,11500.0
0,0,1,0,14500.0,1,0,1,4,0,48,0,16500.0,0,1,3,0,0,0,0,2010,0,2900,0,0,28,1,4,2,0,24,0,0,0,0,3,1,750,1,1,0,0,0,17,1,2000.0
0,0,1,0,19000.0,0,0,1,1,0,40,0,61000.0,0,0,1,0,0,3,0,2020,0,3000,0,1,136,1,1,2,0,16,0,0,0,1,3,2,750,1,1,0,0,1,16,1,42000.0
0,0,1,0,0.0,0,0,0,1,0,67,0,17000.0,0,0,4,0,0,0,0,2018,0,2550,0,1,202,0,1,4,0,25,1,0,0,1,2,0,750,0,1,0,0,1,14,1,17000.0
0,0,1,0,0.0,0,0,0,12,0,29,0,13000.0,0,1,1,1,0,0,0,2012,0,2550,0,0,60,0,1,2,0,18,0,0,0,0,2,1,750,1,1,0,0,2,5,1,13000.0
0,0,1,0,0.0,1,1,0,2,0,33,0,10500.0,1,0,3,0,0,0,0,2009,0,3000,0,0,58,0,1,4,1,22,0,0,0,0,1,1,750,1,0,0,0,2,14,0,10500.0
0,0,1,0,15000.0,1,0,1,1,0,48,0,31500.0,0,0,3,0,0,1,0,2019,0,2900,0,1,115,1,1,1,0,22,0,0,0,0,3,1,750,1,1,0,0,0,8,1,16500.0
0,0,1,0,0.0,1,1,0,11,0,66,0,9500.0,0,0,3,0,1,0,0,2013,0,3000,0,0,224,0,1,2,1,6,0,0,1,0,1,0,750,1,0,0,0,1,9,0,9500.0
0,0,1,0,3000.0,1,0,1,5,0,51,0,19500.0,0,0,1,0,0,1,0,2020,0,3000,1,1,199,1,1,2,0,1,0,0,0,0,3,1,750,1,1,0,0,1,5,0,16500.0
0,0,1,0,0.0,1,0,0,5,0,66,1,13500.0,0,0,1,0,0,0,0,2015,0,2500,0,0,116,0,1,4,0,17,0,0,0,0,2,0,750,1,1,0,0,0,16,1,13500.0
1,0,1,0,0.0,1,1,0,7,0,53,0,16000.0,0,0,3,0,1,0,0,2020,0,3000,0,0,21,0,4,4,1,19,0,0,1,0,1,0,750,1,0,0,0,2,11,0,16000.0
0,0,1,0,0.0,0,0,1,10,0,60,1,12500.0,0,0,4,0,0,1,0,2016,0,2750,0,0,174,0,1,6,0,6,0,0,0,1,3,0,750,1,1,0,0,1,15,1,12500.0
0,0,1,0,2500.0,1,0,1,1,0,55,0,35500.0,0,1,1,0,0,2,0,2017,0,3000,0,0,149,3,1,1,0,15,0,0,0,0,3,2,750,1,1,0,0,2,9,1,33000.0
0,1,0,0,4500.0,1,0,0,3,0,44,1,8500.0,0,0,3,0,0,1,0,2013,0,3000,0,0,194,1,1,4,0,8,1,0,0,0,2,0,750,0,1,0,0,0,12,1,4000.0
0,0,1,0,18500.0,1,0,1,9,0,47,1,40000.0,0,0,3,0,0,3,0,2016,0,3000,1,0,95,4,1,1,0,17,0,0,0,0,4,1,750,1,1,0,0,1,13,0,21500.0
0,0,1,0,0.0,0,1,0,3,1,40,0,17000.0,0,0,1,0,1,0,0,2016,0,3000,0,0,46,0,1,4,1,22,0,0,0,0,1,1,750,1,0,0,0,3,17,0,17000.0
0,0,1,0,0.0,0,0,0,1,0,35,0,8500.0,0,0,3,0,0,0,0,2006,0,3000,0,1,66,0,1,1,0,29,1,1,0,0,2,0,750,0,1,0,1,0,21,0,8500.0
0,0,1,0,17500.0,1,0,1,3,0,28,1,37000.0,0,0,1,0,0,1,0,2018,0,2900,1,0,9,1,5,0,0,18,0,0,0,0,2,1,750,1,1,0,0,2,4,0,19500.0
0,0,1,0,0.0,1,1,0,12,0,51,0,11500.0,1,0,3,0,0,0,0,2017,0,3000,0,0,231,0,1,4,1,20,0,0,0,0,1,1,750,1,0,0,0,3,21,0,11500.0
0,1,0,0,0.0,1,0,0,7,0,29,0,5500.0,0,0,0,0,0,0,0,2016,0,2900,0,1,62,0,1,5,0,13,1,0,0,0,2,0,750,0,1,0,1,0,8,0,5500.0
0,1,0,0,0.0,1,0,0,11,0,22,1,12000.0,0,0,3,0,0,0,0,2014,0,2650,0,0,22,0,2,3,0,7,1,0,0,0,2,0,900,0,1,0,0,2,22,1,12000.0
0,0,1,0,30000.0,0,0,1,12,0,38,0,68000.0,0,0,0,0,0,0,0,2020,0,3000,0,1,126,1,1,4,0,6,0,1,1,0,3,2,750,1,1,0,0,2,14,1,38000.0
0,1,0,0,0.0,1,1,0,9,0,60,0,8000.0,0,0,3,0,1,0,0,2014,0,3000,0,0,206,0,1,1,1,24,0,0,0,0,1,0,750,1,0,0,0,0,12,0,8000.0
0,0,1,0,51500.0,1,0,1,1,0,20,0,59500.0,0,0,3,0,0,1,0,2012,0,2850,0,1,18,4,2,4,0,18,0,0,0,0,3,1,750,1,1,0,0,2,23,1,8000.0
0,0,1,0,0.0,1,0,1,6,0,23,1,14500.0,0,0,3,0,0,1,0,2015,0,3000,0,0,6,0,5,5,0,15,0,0,0,0,3,1,750,1,1,0,0,0,14,1,14500.0
0,1,0,0,0.0,0,0,0,1,0,50,0,10000.0,0,0,3,0,0,0,0,2014,0,3000,0,1,208,0,1,3,0,24,0,1,0,0,1,0,750,1,1,0,0,1,18,1,10000.0
0,0,1,0,5000.0,1,0,0,3,0,43,0,17500.0,0,1,4,0,0,0,0,2011,0,3000,1,0,51,1,1,1,0,5,0,0,0,0,2,1,750,0,1,1,0,0,17,0,12500.0
0,1,0,0,11000.0,1,0,1,10,0,59,0,43500.0,0,0,4,0,0,1,0,2014,0,2850,0,1,80,1,1,3,0,10,0,0,0,0,3,2,750,1,1,0,0,0,18,1,32500.0
0,1,0,0,0.0,0,0,1,1,0,34,0,12000.0,0,0,4,1,0,2,0,2020,0,3000,1,1,78,0,1,4,0,18,0,0,0,0,3,0,750,1,1,0,0,3,5,0,12000.0
0,1,0,0,0.0,0,0,0,3,1,50,0,13000.0,0,1,3,0,0,0,0,2016,0,3000,0,0,31,0,3,6,0,17,1,0,0,0,2,0,750,0,1,0,0,1,14,1,13000.0
0,0,1,0,0.0,1,0,0,12,0,37,1,10000.0,0,0,3,0,0,0,0,2020,0,3000,0,0,32,0,1,4,0,13,1,0,0,0,2,0,750,0,1,0,0,1,18,1,10000.0
0,0,1,0,0.0,1,1,0,1,0,38,0,8000.0,0,0,3,0,1,0,0,2017,0,3000,0,0,128,0,1,4,1,4,0,0,0,0,1,0,750,1,0,0,0,0,7,0,8000.0
1,0,1,0,0.0,1,0,0,10,0,35,1,15000.0,0,0,3,0,0,0,0,2019,0,3000,0,0,1,0,4,3,0,24,1,0,0,0,1,0,750,0,1,0,0,0,8,1,15000.0
0,0,1,0,0.0,0,0,0,8,0,63,1,14000.0,0,0,3,1,0,0,0,2017,0,3000,0,0,92,0,1,3,0,22,1,0,0,0,2,0,750,0,1,0,0,1,11,1,14000.0
0,1,0,0,25000.0,0,0,1,12,0,47,1,40000.0,0,0,2,0,0,0,0,2017,0,2750,0,0,219,2,1,0,0,30,0,1,0,0,2,1,750,1,1,0,0,2,20,1,15000.0
0,1,0,0,0.0,1,0,0,3,0,34,0,8500.0,0,1,3,0,0,1,0,2017,0,2900,0,0,37,0,2,6,0,10,1,0,0,0,2,0,750,0,1,0,0,0,10,1,8500.0
0,1,0,1,12000.0,0,0,0,1,0,35,1,20000.0,0,0,3,0,0,2,0,2012,0,3000,1,0,44,1,3,3,0,3,0,0,0,0,2,1,750,1,1,0,0,1,12,0,8000.0
0,0,1,0,19000.0,1,0,0,11,0,67,0,54500.0,0,0,3,0,0,1,1,2020,1,3000,0,1,102,1,1,3,0,14,0,0,0,0,2,2,750,0,1,0,0,2,8,0,35500.0
0,0,1,0,0.0,1,0,1,10,0,66,0,8000.0,0,1,2,0,0,0,0,2014,0,2500,0,0,112,0,1,0,0,7,0,0,0,0,2,1,750,1,1,0,0,2,12,1,8000.0
0,0,1,0,0.0,0,0,1,1,0,32,1,12000.0,0,0,4,1,0,1,0,2017,0,3000,0,0,42,0,1,2,0,16,0,0,0,0,2,1,750,1,1,0,0,1,15,1,12000.0
0,0,1,0,0.0,1,1,0,3,0,64,0,5000.0,0,0,3,0,1,0,0,2012,0,2600,0,0,45,0,3,4,1,22,0,0,0,0,1,0,750,1,0,0,0,0,16,0,5000.0
0,0,1,0,11500.0,0,0,1,2,0,63,0,45500.0,0,1,3,1,0,0,0,2015,0,3000,0,0,81,2,1,0,0,11,0,0,0,0,5,2,750,1,1,0,0,3,11,1,34000.0
0,1,0,0,26000.0,1,0,1,10,0,35,1,41000.0,0,0,3,0,0,1,0,2014,0,3000,0,0,21,3,5,1,0,1,0,0,0,0,3,1,750,1,1,0,0,2,23,1,15000.0
0,1,0,0,0.0,1,0,1,7,0,61,1,19000.0,0,0,3,0,0,0,0,2018,0,2500,0,0,162,0,1,2,0,10,0,0,0,0,3,1,750,1,1,0,0,1,5,1,19000.0
0,1,0,0,0.0,1,0,1,4,0,34,1,15500.0,0,0,1,0,0,0,0,2017,0,3000,0,0,54,0,1,3,0,25,0,0,0,0,2,1,750,1,1,0,0,1,10,1,15500.0
0,0,1,0,14500.0,0,0,0,6,0,50,1,21000.0,0,0,1,0,0,0,0,2015,0,3000,0,0,28,1,3,1,0,11,1,0,0,1,2,0,750,0,1,0,0,2,15,1,6500.0
0,1,0,0,16500.0,1,0,1,10,0,50,1,55500.0,0,0,1,0,0,1,0,2019,0,3000,0,0,122,3,1,1,0,1,0,0,2,0,3,2,750,1,1,0,0,3,4,1,39000.0
0,0,1,0,0.0,0,1,0,5,1,33,0,12500.0,0,0,1,0,1,0,0,2019,0,3000,0,0,126,0,1,3,1,23,0,0,0,0,1,0,750,1,0,0,0,3,8,0,12500.0
