,policy_id,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,fraud,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
4105,2099,0,1,0,0.0,1,0,0,5,0,53,0,12500.0,0,0,1,0,0,0,0,2018,0,3000,0,1,63,0,1,2,0,15,0,0,1,0,2,1,750,1,1,0,0,0,0,7,1,12500.0
4106,2187,1,0,0,2500.0,1,0,1,10,0,36,1,18500.0,0,0,1,0,0,0,0,2020,0,2900,0,0,47,1,1,0,0,21,0,0,0,0,3,1,750,1,1,0,0,0,0,11,1,16000.0
4107,2265,0,1,0,0.0,0,0,1,11,1,54,1,5000.0,0,0,1,0,0,2,0,2004,0,2850,0,0,139,0,1,4,0,1,0,0,0,0,3,2,750,1,1,0,0,0,3,4,1,5000.0
4108,4065,0,1,0,0.0,1,0,0,10,0,38,1,15000.0,0,0,1,0,0,0,1,2011,0,3000,0,0,95,0,1,5,0,19,1,0,0,0,1,0,750,0,1,0,0,0,0,11,0,15000.0
4109,960,0,1,0,0.0,1,0,0,10,0,21,1,9000.0,0,0,1,0,0,0,0,2018,0,3000,0,0,11,0,4,2,0,2,1,0,0,0,1,0,750,0,1,0,0,0,0,11,1,9000.0
4110,1067,0,1,0,0.0,1,1,0,7,0,30,0,4500.0,0,0,1,0,1,0,0,2014,0,3000,0,0,110,0,1,3,1,25,0,0,0,0,1,0,750,1,0,0,0,0,0,13,0,4500.0
4111,4380,0,1,0,15000.0,1,0,1,2,0,47,1,25500.0,0,0,4,0,0,1,0,2014,0,2800,0,0,220,1,1,3,0,14,0,0,0,0,2,1,750,1,1,0,0,0,0,1,1,10500.0
4112,4836,0,1,0,0.0,1,0,1,6,0,29,1,7000.0,0,0,4,0,0,2,0,2017,0,3000,0,0,11,0,2,3,0,13,0,0,0,0,2,0,750,1,1,0,0,0,3,12,1,7000.0
4113,3291,0,1,0,0.0,0,0,1,2,0,50,1,8000.0,0,0,1,0,0,0,0,2013,0,3000,0,0,107,0,1,2,0,27,0,1,0,0,2,0,750,1,1,0,0,0,1,4,1,8000.0
4114,263,1,0,0,0.0,1,0,0,5,0,44,1,7500.0,0,0,3,0,0,1,0,2019,0,2850,0,0,250,0,1,2,0,22,1,0,0,0,2,0,750,0,1,0,0,0,0,18,1,7500.0
4115,787,0,1,0,0.0,1,0,0,7,0,65,0,10000.0,0,0,3,0,0,0,0,2017,0,3000,0,1,240,0,1,1,0,2,0,0,0,0,1,0,750,1,1,0,0,1,3,14,0,10000.0
4116,4050,0,1,0,0.0,1,1,0,5,0,20,0,17000.0,1,0,3,0,0,1,0,2018,0,3000,0,0,9,0,5,2,1,22,0,0,0,0,1,1,750,1,0,0,0,0,0,13,0,17000.0
4117,4059,0,1,0,14500.0,0,0,1,8,0,44,0,61000.0,0,1,1,1,0,1,0,2020,0,3000,0,0,106,1,1,2,0,14,0,0,0,0,2,2,750,1,1,0,0,0,1,19,1,46500.0
4118,4254,0,1,0,0.0,1,0,0,1,0,65,1,7500.0,0,0,3,0,0,0,0,2010,0,3000,0,0,347,0,1,1,0,22,1,0,0,0,1,0,750,0,1,0,0,0,1,9,1,7500.0
4119,4318,0,1,0,0.0,1,0,1,12,0,23,0,16500.0,0,1,1,0,0,0,0,2011,0,3000,0,0,6,0,2,0,0,2,0,0,0,0,2,2,750,1,1,0,0,0,2,15,1,16500.0
4120,4360,1,0,0,0.0,0,0,0,5,0,45,0,12000.0,0,1,4,1,0,0,0,2017,0,3000,0,0,90,0,1,1,0,28,1,0,0,0,2,0,750,0,1,0,0,0,1,14,1,12000.0
4121,4539,0,1,0,0.0,1,0,0,11,0,59,0,9500.0,0,1,3,0,0,0,0,2017,0,3000,0,0,258,0,1,6,0,3,1,0,0,0,2,0,750,0,1,0,0,0,0,16,1,9500.0
4122,3004,0,1,0,0.0,1,0,0,8,0,58,0,16500.0,0,1,2,0,0,1,0,2019,0,3000,0,0,162,0,1,4,0,9,0,0,0,0,2,1,750,1,1,1,0,0,0,19,1,16500.0
4123,3164,0,1,0,7500.0,0,0,0,6,1,41,1,28500.0,0,0,3,0,0,0,0,2018,0,2900,0,0,72,1,1,4,0,21,0,0,0,0,2,1,750,1,1,0,0,0,1,10,1,21000.0
4124,3400,1,0,0,0.0,1,0,1,12,0,56,1,15500.0,0,0,4,0,0,0,0,2020,0,3000,0,0,94,0,1,0,0,23,0,0,0,0,3,0,750,1,1,0,0,0,3,9,1,15500.0
4125,1970,0,1,0,0.0,0,0,0,7,1,54,0,9500.0,0,0,1,0,0,2,0,2019,0,3000,0,1,156,0,1,0,0,1,1,0,0,0,2,0,750,0,1,0,0,0,2,4,1,9500.0
4126,495,0,1,0,0.0,0,0,0,2,0,49,0,17000.0,0,0,1,0,0,1,0,2020,0,3000,0,1,213,0,1,3,0,7,1,1,0,0,2,0,750,0,1,0,0,0,0,18,1,17000.0
4127,522,0,1,0,0.0,0,1,0,6,0,29,0,18000.0,1,0,3,1,0,0,0,2020,0,2850,0,0,55,0,2,5,1,29,0,0,0,0,1,1,750,1,0,0,0,0,1,5,0,18000.0
4128,2252,0,1,0,0.0,0,0,0,1,0,63,1,12500.0,0,0,1,0,0,2,0,2020,0,3000,0,0,147,0,1,4,0,4,1,0,0,1,2,0,750,0,1,0,0,1,1,23,0,12500.0
4129,709,1,0,0,0.0,1,0,1,12,0,26,1,12000.0,0,0,3,0,0,1,0,2013,0,3000,0,0,82,0,1,0,0,9,0,0,0,0,3,1,750,1,1,0,0,0,0,9,1,12000.0
4130,920,0,1,0,0.0,1,0,0,8,0,35,1,3500.0,0,0,3,0,0,0,0,2010,0,3000,0,0,50,0,2,5,0,17,1,0,0,0,2,0,750,0,1,0,0,0,3,4,1,3500.0
4131,4294,0,1,0,3000.0,0,0,0,7,0,58,1,16000.0,0,0,3,1,0,0,0,2017,0,3000,0,0,242,2,1,0,0,15,0,0,0,0,2,1,750,1,1,0,0,0,1,13,1,13000.0
4132,2991,0,1,0,0.0,0,0,0,8,0,54,0,9000.0,0,1,4,0,0,0,0,2017,0,2650,0,0,108,0,1,2,0,7,1,1,0,0,1,0,750,0,1,0,0,0,1,6,1,9000.0
4133,4692,0,1,0,0.0,0,0,0,7,0,66,0,11500.0,0,1,3,1,0,1,0,2019,0,3000,0,0,93,0,1,1,0,2,1,0,0,0,2,0,750,0,1,0,0,0,1,12,1,11500.0
4134,4874,1,0,0,30000.0,1,0,1,7,0,51,1,46000.0,0,0,3,0,0,1,0,2018,0,3000,1,0,168,2,1,4,0,12,0,0,0,0,2,1,750,1,1,0,0,0,0,13,0,16000.0
4135,15,0,1,0,14500.0,0,0,0,6,0,50,1,21000.0,0,0,1,0,0,0,0,2015,0,3000,0,0,28,1,3,1,0,11,1,0,0,1,2,0,750,0,1,0,0,0,2,15,1,6500.0
4136,42,0,1,0,0.0,0,0,0,3,0,36,0,4000.0,0,0,2,0,0,1,0,2017,0,2750,0,1,83,0,1,3,0,21,1,1,0,0,2,0,750,0,1,1,0,1,0,15,0,4000.0
4137,3516,0,1,0,4500.0,1,0,1,9,0,52,0,33000.0,0,1,3,0,0,0,0,2017,0,3000,1,0,185,1,1,6,0,1,0,0,0,0,3,2,750,1,1,0,0,0,0,5,0,28500.0
4138,2390,0,1,0,0.0,1,0,0,8,0,33,1,16500.0,0,0,3,0,0,2,0,2015,0,2700,0,0,82,0,1,4,0,16,0,0,0,0,2,1,750,1,1,0,0,0,0,9,1,16500.0
4139,2397,0,1,0,9500.0,0,0,0,10,0,50,0,34500.0,0,0,3,0,0,1,0,2014,0,2550,0,1,36,3,2,0,0,7,0,1,0,0,2,2,750,1,1,0,0,0,1,2,1,25000.0
4140,789,0,1,0,0.0,1,0,0,12,0,47,1,8000.0,0,0,3,0,0,1,0,2020,0,3000,0,0,90,0,1,2,0,4,1,0,2,0,2,0,750,0,1,1,0,0,0,5,1,8000.0
4141,2667,0,1,0,25000.0,0,0,0,10,0,59,1,40500.0,0,0,4,1,0,0,0,2015,0,2550,1,0,123,1,1,4,0,11,0,0,0,0,2,1,900,1,1,0,0,0,1,21,0,15500.0
4142,2707,0,1,0,0.0,1,0,1,6,0,56,0,15500.0,0,1,1,0,0,1,0,2013,0,2450,0,0,121,0,1,1,0,25,0,0,0,0,3,1,750,1,1,0,0,0,0,12,1,15500.0
4143,1159,0,1,0,4500.0,0,0,1,10,0,25,1,47500.0,0,0,3,0,0,0,0,2019,0,3000,0,0,67,1,1,0,0,21,0,0,0,1,3,2,750,1,1,0,0,1,3,19,0,43000.0
4144,4478,0,1,0,0.0,1,1,0,10,0,58,0,15000.0,1,0,4,0,0,0,0,2016,0,3000,0,0,211,0,1,4,1,4,0,0,0,0,1,1,750,1,0,0,0,0,0,21,0,15000.0
4145,1610,0,1,0,0.0,0,1,0,1,0,35,0,7000.0,0,0,3,0,1,0,0,2011,0,3000,0,0,61,0,1,1,1,15,0,1,0,0,1,0,750,1,0,0,0,0,2,13,0,7000.0
4146,3647,0,1,0,24000.0,0,0,0,6,0,58,1,29000.0,0,0,1,1,0,1,0,2013,0,2500,0,0,266,1,1,4,0,14,1,0,0,0,2,0,750,0,1,0,0,0,1,8,1,5000.0
4147,4220,1,0,0,11000.0,1,0,1,12,0,50,1,26000.0,0,0,0,0,0,0,0,2016,0,3000,0,0,100,1,1,4,0,6,0,0,0,0,2,1,750,1,1,0,0,0,0,20,1,15000.0
4148,2768,0,1,0,9000.0,0,0,0,9,0,59,0,52000.0,0,1,1,0,0,0,0,2020,0,3000,0,0,52,1,2,5,0,28,0,1,0,0,2,2,750,1,1,0,0,0,2,14,1,43000.0
4149,4325,1,0,0,0.0,0,0,1,7,0,42,1,19000.0,0,0,3,1,0,2,0,2020,0,3000,0,0,69,0,1,2,0,10,0,0,0,0,3,1,750,1,1,0,0,0,1,9,1,19000.0
4150,4591,0,1,1,0.0,0,0,0,10,0,40,0,19500.0,0,0,3,0,0,0,0,2018,0,3000,0,1,96,0,1,3,0,10,0,0,0,0,2,1,750,1,1,0,0,0,1,10,1,19500.0
4151,1444,0,1,0,0.0,0,0,1,8,0,30,0,11500.0,0,0,2,0,0,1,0,2014,0,3000,0,1,39,0,2,5,0,17,0,1,0,0,3,0,750,1,1,0,0,0,1,14,1,11500.0
4152,4716,1,0,0,24000.0,1,0,1,12,0,46,1,60000.0,0,0,1,0,0,1,0,2020,0,2900,0,0,167,1,1,2,0,25,0,0,0,0,3,2,750,1,1,0,0,0,2,14,1,36000.0
4153,4751,0,1,0,0.0,1,0,1,1,0,38,1,14500.0,0,0,4,0,0,0,0,2019,0,3000,0,0,31,0,1,4,0,25,0,0,0,0,2,0,750,1,1,0,0,0,1,18,1,14500.0
4154,1905,1,0,0,0.0,0,0,0,2,0,59,0,14000.0,0,0,3,0,0,1,0,2016,0,2650,0,1,110,0,1,4,0,22,1,1,0,0,2,0,750,0,1,0,0,0,0,23,1,14000.0
4155,1976,0,1,0,0.0,1,0,1,9,0,22,0,8500.0,0,1,3,0,0,0,0,2013,0,3000,0,0,9,0,5,3,0,5,0,0,0,0,3,1,750,1,1,0,0,0,2,10,1,8500.0
4156,291,0,1,0,0.0,1,0,0,3,0,30,1,16000.0,0,0,1,0,0,0,0,2017,0,2950,0,0,103,0,1,5,0,2,0,0,0,0,1,1,750,1,1,0,0,0,3,15,1,16000.0
4157,1996,1,0,0,0.0,0,0,0,7,0,52,1,10000.0,0,0,2,0,0,0,0,2019,0,2850,0,0,155,0,1,5,0,20,1,0,0,1,2,0,750,0,1,0,0,0,1,21,1,10000.0
4158,692,0,1,0,60000.0,0,0,0,12,0,40,1,97500.0,0,0,3,0,0,1,0,2017,0,3000,0,0,156,3,1,3,0,19,0,1,0,0,2,2,750,0,1,0,1,0,2,22,1,37500.0
4159,2519,0,1,0,15000.0,1,0,1,8,0,21,0,56500.0,0,1,2,0,0,0,0,2018,0,3000,0,0,3,1,1,5,0,10,0,0,0,0,2,2,750,1,1,0,0,0,0,20,1,41500.0
4160,2653,0,1,1,0.0,0,0,0,8,0,21,0,24500.0,0,1,3,0,0,0,0,2017,0,3000,0,0,33,0,1,0,0,12,0,0,0,0,2,1,750,1,1,0,0,0,1,16,1,24500.0
4161,4175,0,1,0,0.0,1,0,1,2,0,61,1,7000.0,0,0,3,0,0,3,0,2008,0,3000,0,0,126,0,1,0,0,25,0,0,1,0,3,1,750,1,1,0,0,0,1,11,1,7000.0
4162,2894,1,0,0,16500.0,1,0,1,1,0,54,0,41500.0,0,0,4,0,0,2,0,2012,0,3000,1,1,233,4,1,0,0,14,0,0,0,0,3,2,750,1,1,0,0,0,0,15,0,25000.0
4163,4552,0,1,0,36500.0,0,0,0,2,1,26,0,55000.0,0,0,2,0,0,0,0,2019,0,2950,0,1,105,2,1,5,0,16,0,0,0,0,2,1,750,1,1,0,0,0,3,16,1,18500.0
4164,4683,0,1,0,0.0,1,0,1,11,0,54,0,12000.0,0,0,4,0,0,1,0,2017,0,2650,0,1,233,0,1,0,0,25,0,0,0,0,3,1,750,1,1,0,0,0,1,3,1,12000.0
4165,3082,0,1,0,0.0,1,0,0,4,0,59,1,36000.0,0,0,3,0,0,0,0,2015,1,2950,0,0,207,0,1,1,0,16,0,0,0,0,1,2,750,0,1,0,0,0,0,10,1,36000.0
4166,752,0,1,0,0.0,0,0,0,7,1,33,1,17000.0,0,0,2,0,0,0,0,2016,0,3000,0,0,79,0,1,4,0,12,0,0,0,0,2,1,750,1,1,0,0,0,1,17,1,17000.0
4167,2521,0,1,0,15000.0,1,0,1,11,0,40,0,59000.0,0,0,3,0,0,2,0,2020,0,3000,0,1,11,1,1,4,0,22,0,0,0,0,3,2,750,1,1,0,0,0,0,8,1,44000.0
4168,2577,0,1,0,45000.0,0,0,1,2,0,55,0,66000.0,0,0,3,0,0,0,0,2012,0,3000,0,1,70,2,1,4,0,22,0,1,0,0,2,2,750,1,1,0,0,0,1,15,1,21000.0
4169,1057,1,0,0,0.0,1,0,0,11,0,20,1,13500.0,0,0,2,0,0,2,0,2018,0,3000,1,0,18,0,2,5,0,30,1,0,0,0,2,0,750,0,1,0,0,0,1,16,0,13500.0
4170,1129,1,0,0,16500.0,1,0,0,9,0,41,0,27000.0,0,0,3,0,0,0,0,2016,0,3000,0,1,247,1,1,0,0,30,0,0,0,0,2,1,750,1,1,0,0,0,2,8,1,10500.0
4171,4440,1,0,0,0.0,1,0,0,11,0,35,1,11500.0,0,0,4,0,0,0,0,2016,0,3000,0,0,112,0,1,6,0,10,1,0,0,0,2,0,750,0,1,0,0,0,1,4,1,11500.0
4172,2959,0,1,0,20000.0,0,0,0,2,0,64,0,55500.0,0,1,4,0,0,3,0,2019,0,3000,0,0,207,2,1,6,0,17,0,1,0,0,2,2,750,0,1,0,1,0,3,8,1,35500.0
4173,1481,0,1,0,0.0,1,0,0,8,0,63,0,26500.0,0,0,1,0,0,0,0,2018,0,2900,0,1,224,0,1,2,0,14,0,0,0,0,1,1,750,1,1,0,0,0,1,4,1,26500.0
4174,4765,0,1,0,0.0,1,0,1,11,0,65,1,20500.0,0,0,1,0,0,0,0,2018,0,2500,0,0,267,0,1,1,0,12,0,0,0,0,2,1,750,1,1,0,0,0,3,17,1,20500.0
4175,1648,0,1,0,8000.0,1,0,1,7,0,36,1,38000.0,0,0,1,0,0,0,0,2011,0,3000,0,0,198,1,1,4,0,5,0,0,0,0,3,2,750,1,1,0,0,0,2,15,1,30000.0
4176,245,1,0,0,0.0,1,1,0,12,0,41,0,14500.0,0,0,4,0,1,0,0,2013,0,3000,0,0,86,0,1,3,1,26,0,0,0,0,1,1,750,1,0,0,0,0,2,9,0,14500.0
4177,2093,0,1,0,0.0,0,0,1,8,0,30,0,19500.0,0,1,3,1,0,4,0,2018,0,2950,0,0,105,0,1,4,0,2,0,0,0,0,3,1,750,1,1,0,0,0,3,19,1,19500.0
4178,465,0,1,0,0.0,1,0,0,9,0,61,0,8000.0,0,0,4,0,0,0,1,2015,0,3000,0,1,53,0,1,1,0,17,1,0,0,0,2,0,750,0,1,0,0,0,0,15,0,8000.0
4179,620,0,1,0,15000.0,1,0,1,9,0,44,0,39000.0,0,0,4,0,0,2,0,2014,0,3000,0,1,140,1,1,0,0,2,0,0,0,0,3,2,750,1,1,0,0,0,0,15,1,24000.0
4180,4010,1,0,0,0.0,1,0,0,11,0,54,1,27500.0,0,0,3,0,0,2,0,2012,1,3000,1,0,124,0,1,2,0,13,0,0,1,0,2,2,750,0,1,0,0,0,2,16,0,27500.0
4181,4091,0,1,0,0.0,1,1,0,10,0,27,0,10000.0,0,0,3,0,1,0,0,2017,0,3000,0,0,2,0,1,1,1,1,0,0,0,0,1,0,750,1,0,0,0,0,0,9,0,10000.0
4182,4227,1,0,0,9000.0,1,0,1,7,0,75,1,22000.0,0,0,0,0,0,1,0,2017,0,3000,0,0,121,2,1,2,0,31,0,0,0,0,4,1,750,1,1,0,0,0,0,14,1,13000.0
4183,1222,0,1,0,0.0,1,0,0,3,0,54,0,14500.0,0,0,3,0,0,1,0,2015,0,3000,0,1,160,0,1,3,0,7,1,0,0,0,2,0,750,0,1,0,0,0,0,8,1,14500.0
4184,4535,1,0,0,0.0,1,0,1,1,0,34,1,15500.0,0,0,4,0,0,2,0,2007,0,3000,0,0,17,0,4,6,0,20,0,0,6,0,4,2,750,1,1,0,0,0,0,19,1,15500.0
4185,3045,1,0,0,0.0,1,0,1,11,0,20,1,16000.0,0,0,3,0,0,0,0,2017,0,3000,0,0,6,0,4,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,2,14,1,16000.0
4186,1543,0,1,0,8500.0,1,0,0,10,0,24,0,19000.0,0,0,1,0,0,0,0,2012,0,3000,0,1,60,1,1,0,0,21,0,0,0,0,2,1,750,1,1,0,0,0,2,8,1,10500.0
4187,3186,0,1,0,0.0,1,0,1,9,0,40,0,18000.0,0,0,1,0,0,0,0,2017,0,2900,0,1,46,0,1,5,0,21,0,0,0,0,2,1,750,1,1,1,0,0,2,7,1,18000.0
4188,54,1,0,0,0.0,1,0,0,10,0,20,1,12500.0,0,0,1,0,0,2,1,2019,0,3000,0,0,32,0,2,1,0,1,1,0,0,0,2,0,750,0,1,0,0,0,1,13,0,12500.0
4189,316,1,0,0,5500.0,1,0,1,2,0,54,0,18500.0,0,0,1,0,0,1,0,2018,0,3000,0,1,87,3,1,0,0,4,0,0,0,0,3,1,750,1,1,0,0,0,2,6,1,13000.0
4190,2235,0,1,1,0.0,0,0,0,1,0,73,0,15500.0,0,1,1,0,0,1,0,2020,0,3000,0,0,193,0,1,1,0,29,0,0,0,0,2,1,750,1,1,0,0,0,3,11,1,15500.0
4191,2358,0,1,0,0.0,1,0,1,12,0,21,0,17000.0,0,0,1,0,0,2,0,2016,0,3000,0,1,4,0,1,4,0,6,0,0,0,0,3,1,750,1,1,0,0,0,3,17,1,17000.0
4192,2482,0,1,1,0.0,0,0,1,9,0,59,0,13500.0,0,0,3,0,0,2,0,2018,0,3000,0,1,57,0,2,1,0,17,0,0,0,0,4,0,750,1,1,0,0,0,2,1,1,13500.0
4193,788,0,1,0,3500.0,1,0,1,12,0,23,0,42500.0,0,0,3,0,0,2,0,2019,0,3000,0,1,2,1,2,1,0,24,0,0,0,0,3,2,750,1,1,0,0,0,1,10,1,39000.0
4194,2816,0,1,0,0.0,1,1,0,2,0,67,0,14500.0,1,0,3,0,0,0,0,2019,0,2750,0,0,96,0,1,2,1,6,0,0,0,0,1,1,750,1,0,0,0,0,1,6,0,14500.0
4195,4546,0,1,0,24500.0,1,1,0,11,0,56,0,37500.0,1,0,3,0,0,0,0,2015,0,3000,0,0,182,1,1,4,1,8,0,0,0,0,1,1,750,1,0,0,0,0,1,19,0,13000.0
4196,1461,0,1,0,0.0,1,0,0,6,0,51,0,15000.0,0,1,3,0,0,0,0,2019,0,3000,0,0,139,0,1,4,0,14,1,0,1,0,1,0,750,0,1,0,0,0,0,7,1,15000.0
4197,4752,1,0,0,0.0,0,0,0,8,0,46,0,10500.0,0,0,3,0,0,0,0,2013,0,2450,0,1,222,0,1,6,0,18,0,1,0,0,2,1,750,1,1,0,0,0,3,20,1,10500.0
4198,4803,0,1,0,0.0,1,0,1,1,0,64,1,11000.0,0,0,3,0,0,2,0,2010,0,3000,0,0,231,0,1,1,0,29,0,0,0,0,4,0,750,1,1,0,0,0,1,23,1,11000.0
4199,1653,0,1,0,0.0,1,0,1,7,0,52,0,6500.0,0,1,4,0,0,1,0,2015,0,3000,0,0,175,0,1,1,0,23,0,0,0,0,2,1,750,1,1,0,0,0,0,20,1,6500.0
4200,4878,1,0,0,20500.0,1,0,1,5,0,36,1,43500.0,0,0,3,0,0,0,0,2010,0,2450,0,0,98,1,1,3,0,9,0,0,0,0,3,2,850,1,1,0,0,0,3,7,1,23000.0
4201,80,1,0,0,0.0,1,0,0,3,0,63,1,8500.0,0,0,3,0,0,0,0,2013,0,3000,0,0,187,0,1,6,0,10,1,0,0,0,2,0,750,0,1,0,0,0,2,14,1,8500.0
4202,1784,0,1,0,0.0,1,1,0,12,0,21,0,11500.0,0,0,3,0,1,0,0,2016,0,3000,0,0,4,0,2,0,1,30,0,0,0,0,1,0,750,1,0,0,0,0,0,11,0,11500.0
4203,3437,0,1,0,25000.0,0,0,0,12,0,53,1,37500.0,0,0,4,1,0,0,0,2017,0,3000,0,0,117,1,1,3,0,26,0,0,1,0,2,1,750,1,1,0,0,0,1,13,1,12500.0
4204,3472,0,1,0,36000.0,1,0,1,7,0,72,1,58000.0,0,0,1,0,0,0,1,2020,0,2600,0,0,97,3,1,1,0,9,0,0,0,0,3,1,750,1,1,0,0,0,1,7,0,22000.0
4205,2113,1,0,0,0.0,1,0,0,8,0,58,0,13500.0,0,0,2,0,0,0,0,2019,0,3000,0,1,262,0,1,3,0,8,1,0,0,0,2,0,750,0,1,0,0,0,0,5,1,13500.0
4206,3694,0,1,0,14500.0,1,0,0,5,0,58,0,28500.0,0,0,3,0,0,0,0,2013,0,3000,0,1,76,1,1,3,0,23,0,0,4,0,2,1,750,1,1,0,0,0,0,5,1,14000.0
4207,2248,0,1,0,0.0,0,0,0,12,0,48,0,10500.0,0,0,3,0,0,1,0,2018,0,3000,0,1,228,0,1,5,0,21,1,1,0,0,2,0,750,0,1,0,0,0,0,9,1,10500.0
4208,631,0,1,0,0.0,1,0,0,12,0,64,0,15500.0,0,0,4,0,0,0,0,2020,0,3000,0,1,173,0,1,6,0,22,1,0,0,0,1,0,750,0,1,0,0,0,0,15,1,15500.0
4209,638,0,1,0,0.0,1,0,0,8,0,29,1,10500.0,0,0,1,0,0,0,0,2019,0,3000,0,0,89,0,1,1,0,6,1,0,0,0,1,0,750,0,1,0,0,0,0,7,1,10500.0
4210,2651,0,1,0,0.0,1,0,0,5,0,55,0,10500.0,0,0,3,0,0,0,0,2019,0,3000,0,1,132,0,1,0,0,6,1,0,0,0,2,0,750,0,1,0,0,0,2,20,1,10500.0
4211,4190,1,0,0,0.0,1,0,1,12,0,18,1,19000.0,0,0,1,0,0,4,0,2018,0,3000,1,0,1,0,2,0,0,16,0,0,0,0,3,0,750,1,1,0,0,0,0,3,0,19000.0
4212,4513,1,0,0,6000.0,1,0,1,1,0,69,0,44000.0,0,0,3,0,0,1,0,2017,0,3000,0,1,105,1,1,3,0,10,0,0,0,0,3,2,750,1,1,0,0,0,3,16,1,38000.0
4213,1327,0,1,0,11500.0,1,0,0,11,0,62,1,24000.0,0,0,1,0,0,1,0,2016,0,3000,0,0,188,1,1,2,0,20,0,0,0,0,2,1,750,0,1,0,1,0,1,12,1,12500.0
4214,3145,1,0,0,0.0,1,0,0,10,0,61,0,33000.0,0,0,2,0,0,0,0,2017,0,2650,0,1,290,0,1,2,0,16,0,0,0,0,2,2,750,1,1,0,0,0,0,8,1,33000.0
4215,4975,0,1,0,25000.0,1,0,0,2,0,31,1,42500.0,0,0,1,0,0,0,0,2018,0,2850,0,0,94,1,1,1,0,5,0,0,0,0,1,1,750,1,1,0,0,0,1,17,1,17500.0
4216,99,0,1,0,0.0,0,1,0,10,0,50,0,13500.0,0,0,4,0,1,0,0,2014,0,2700,0,0,225,0,1,1,1,29,0,1,0,0,1,0,750,1,0,0,0,0,2,18,0,13500.0
4217,3419,0,1,0,0.0,1,0,0,11,0,61,0,7000.0,0,1,3,0,0,0,0,2019,0,3000,0,0,108,0,1,4,0,22,1,0,0,0,1,0,750,0,1,0,0,0,2,16,1,7000.0
4218,3461,0,1,0,0.0,1,0,0,12,0,36,0,10500.0,0,1,1,0,0,0,0,2018,0,3000,0,0,136,0,1,5,0,28,1,0,0,0,1,0,750,0,1,0,0,0,0,11,1,10500.0
4219,207,0,1,0,0.0,1,0,0,10,0,31,0,9500.0,0,1,4,0,0,0,0,2012,0,2750,0,0,96,0,1,1,0,22,1,0,0,0,2,0,750,0,1,0,0,0,3,20,1,9500.0
4220,2370,0,1,0,0.0,0,1,0,5,0,40,0,8000.0,0,0,2,0,1,0,0,2017,0,3000,0,0,66,0,1,2,1,29,0,1,0,0,1,0,750,1,0,0,0,0,1,2,0,8000.0
4221,2381,0,1,0,4500.0,1,0,1,11,0,20,1,18500.0,0,0,1,0,0,0,0,2018,0,3000,0,0,6,1,2,0,0,25,0,0,0,0,2,1,750,1,1,0,0,0,3,13,1,14000.0
4222,2476,0,1,0,0.0,0,0,1,11,0,38,0,13500.0,0,1,4,0,0,2,0,2020,0,3000,0,0,17,0,2,4,0,15,0,1,0,0,3,0,750,1,1,0,0,0,0,3,1,13500.0
4223,1123,0,1,0,0.0,1,0,0,11,0,45,0,18500.0,0,1,3,0,0,0,0,2014,0,3000,0,0,39,0,2,2,0,13,0,0,0,0,2,1,750,1,1,0,0,0,0,23,1,18500.0
4224,4365,0,1,0,0.0,1,0,0,11,0,33,0,18000.0,0,0,1,0,0,2,0,2017,0,3000,0,1,68,0,1,1,0,5,1,0,0,0,2,0,750,0,1,0,0,0,0,19,1,18000.0
4225,4366,1,0,0,5000.0,0,0,1,1,0,55,1,52000.0,0,0,1,1,0,1,0,2020,0,3000,0,0,62,4,1,3,0,3,0,0,0,0,3,2,750,1,1,0,0,0,2,13,1,47000.0
4226,1370,1,0,0,0.0,0,1,0,1,0,40,0,4000.0,0,0,4,1,1,0,0,2015,0,3000,0,0,2,0,2,6,1,6,0,0,0,0,1,0,750,1,0,0,0,0,2,20,0,4000.0
4227,4639,0,1,0,0.0,1,0,1,10,0,66,0,8000.0,0,1,2,0,0,0,0,2014,0,2500,0,0,112,0,1,0,0,7,0,0,0,0,2,1,750,1,1,0,0,0,2,12,1,8000.0
4228,4912,0,1,0,0.0,0,0,1,10,0,56,1,20000.0,0,0,2,0,0,1,0,2017,0,3000,1,0,113,0,1,2,0,2,0,1,0,0,2,1,750,1,1,0,0,0,2,19,0,20000.0
4229,1683,1,0,0,16500.0,0,0,1,10,0,25,0,47500.0,0,0,4,0,0,0,0,2019,0,3000,0,1,34,1,1,3,0,10,0,1,0,0,3,2,750,1,1,0,0,0,2,7,1,31000.0
4230,1719,0,1,0,0.0,0,0,0,6,0,45,0,10500.0,0,1,1,1,0,1,0,2013,0,3000,0,0,197,0,1,6,0,23,1,0,1,0,2,0,750,0,1,0,0,0,1,7,1,10500.0
